x,y,curvature
346417.077767,4070199.185116,0.0
346417.22176,4070199.324339,0.0
346417.365752,4070199.463562,0.0
346417.509745,4070199.602785,0.0
346417.653737,4070199.742008,0.0
346417.797729,4070199.881231,0.0
346417.941722,4070200.020455,0.0
346418.085714,4070200.159678,0.0
346418.229707,4070200.298901,0.0
346418.373699,4070200.438124,0.0
346418.517691,4070200.577347,0.0
346418.661684,4070200.71657,0.0
346418.805676,4070200.855793,0.0
346418.949668,4070200.995016,0.0
346419.093661,4070201.134239,0.0
346419.237653,4070201.273463,0.0
346419.381646,4070201.412686,0.0
346419.525638,4070201.551909,0.0
346419.66963,4070201.691132,0.0
346419.813623,4070201.830355,0.0
346419.957615,4070201.969578,0.0
346420.101607,4070202.108801,0.0
346420.2456,4070202.248024,0.0
346420.389592,4070202.387248,0.0
346420.533585,4070202.526471,0.0
346420.677577,4070202.665694,0.0
346420.821569,4070202.804917,0.0
346420.965562,4070202.94414,0.0
346421.109554,4070203.083363,0.0
346421.253546,4070203.222586,0.0
346421.397539,4070203.361809,0.0
346421.541531,4070203.501033,0.0
346421.685524,4070203.640256,0.0
346421.829516,4070203.779479,0.0
346421.973508,4070203.918702,0.0
346422.117501,4070204.057925,0.0
346422.261493,4070204.197148,0.0
346422.405486,4070204.336371,0.0
346422.549478,4070204.475594,0.0
346422.69347,4070204.614817,0.0
346422.837463,4070204.754041,0.0
346422.981455,4070204.893264,0.0
346423.125447,4070205.032487,0.0
346423.26944,4070205.17171,0.0
346423.413432,4070205.310933,0.0
346423.557425,4070205.450156,0.0
346423.701417,4070205.589379,0.0
346423.845409,4070205.728602,0.0
346423.989402,4070205.867826,0.0
346424.133394,4070206.007049,0.0
346424.277386,4070206.146272,0.0
346424.421379,4070206.285495,0.0
346424.565371,4070206.424718,0.0
346424.709364,4070206.563941,0.0
346424.853356,4070206.703164,0.0
346424.997348,4070206.842387,0.0
346425.141341,4070206.98161,0.0
346425.285333,4070207.120834,0.0
346425.429326,4070207.260057,0.0
346425.573318,4070207.39928,0.0
346425.71731,4070207.538503,0.0
346425.861303,4070207.677726,0.0
346426.005295,4070207.816949,0.0
346426.149287,4070207.956172,0.0
346426.29328,4070208.095395,0.0
346426.437272,4070208.234619,0.0
346426.581265,4070208.373842,0.0
346426.725257,4070208.513065,0.0
346426.869249,4070208.652288,0.0
346427.013242,4070208.791511,0.0
346427.157234,4070208.930734,0.0
346427.301226,4070209.069957,0.0
346427.445219,4070209.20918,0.0
346427.589211,4070209.348404,0.0
346427.733204,4070209.487627,0.0
346427.877196,4070209.62685,0.0
346428.021188,4070209.766073,0.0
346428.165181,4070209.905296,0.0
346428.309173,4070210.044519,0.0
346428.453166,4070210.183742,0.0
346428.597158,4070210.322965,0.0
346428.74115,4070210.462188,0.0
346428.885143,4070210.601412,0.0
346429.029135,4070210.740635,0.0
346429.173127,4070210.879858,0.0
346429.31712,4070211.019081,0.0
346429.461112,4070211.158304,0.0
346429.605105,4070211.297527,0.0
346429.749097,4070211.43675,0.0
346429.893089,4070211.575973,0.0
346430.037082,4070211.715197,0.0
346430.181074,4070211.85442,0.0
346430.325066,4070211.993643,0.0
346430.469059,4070212.132866,0.0
346430.613051,4070212.272089,0.0
346430.757044,4070212.411312,0.0
346430.901036,4070212.550535,0.0
346431.045028,4070212.689758,0.0
346431.189021,4070212.828981,0.0
346431.333013,4070212.968205,0.0
346431.477005,4070213.107428,0.0
346431.620998,4070213.246651,0.0
346431.76499,4070213.385874,0.0
346431.908983,4070213.525097,0.0
346432.052975,4070213.66432,0.0
346432.196967,4070213.803543,0.0
346432.34096,4070213.942766,0.0
346432.484952,4070214.08199,0.0
346432.628945,4070214.221213,0.0
346432.772937,4070214.360436,0.0
346432.916929,4070214.499659,0.0
346433.060922,4070214.638882,0.0
346433.204914,4070214.778105,0.0
346433.348906,4070214.917328,0.0
346433.492899,4070215.056551,0.0
346433.636891,4070215.195774,0.0
346433.780884,4070215.334998,0.0
346433.924876,4070215.474221,0.0
346434.068868,4070215.613444,0.0
346434.212861,4070215.752667,0.0
346434.356853,4070215.89189,0.0
346434.500845,4070216.031113,0.0
346434.644838,4070216.170336,0.0
346434.78883,4070216.309559,0.0
346434.932823,4070216.448783,0.0
346435.076815,4070216.588006,0.0
346435.220807,4070216.727229,0.0
346435.3648,4070216.866452,0.0
346435.508792,4070217.005675,0.0
346435.652785,4070217.144898,0.0
346435.796777,4070217.284121,0.0
346435.940769,4070217.423344,0.0
346436.084762,4070217.562568,0.0
346436.228754,4070217.701791,0.0
346436.372746,4070217.841014,0.0
346436.516739,4070217.980237,0.0
346436.660731,4070218.11946,0.0
346436.804724,4070218.258683,0.0
346436.948716,4070218.397906,0.0
346437.092708,4070218.537129,0.0
346437.236701,4070218.676352,0.0
346437.380693,4070218.815576,0.0
346437.524685,4070218.954799,0.0
346437.668678,4070219.094022,0.0
346437.81267,4070219.233245,0.0
346437.956663,4070219.372468,0.0
346438.100655,4070219.511691,0.0
346438.244647,4070219.650914,0.0
346438.38864,4070219.790137,0.0
346438.532632,4070219.929361,0.0
346438.676624,4070220.068584,0.0
346438.820617,4070220.207807,0.0
346438.964609,4070220.34703,0.0
346439.108602,4070220.486253,0.0
346439.252594,4070220.625476,0.0
346439.396586,4070220.764699,0.0
346439.540579,4070220.903922,0.0
346439.684571,4070221.043145,0.0
346439.828564,4070221.182369,0.0
346439.972556,4070221.321592,0.0
346440.116548,4070221.460815,0.0
346440.260541,4070221.600038,0.0
346440.404533,4070221.739261,0.0
346440.548525,4070221.878484,0.0
346440.692518,4070222.017707,0.0
346440.83651,4070222.15693,0.0
346440.980503,4070222.296154,0.0
346441.124495,4070222.435377,0.0
346441.268487,4070222.5746,0.0
346441.41248,4070222.713823,0.0
346441.556472,4070222.853046,0.002213515388240981
346441.700464,4070222.992269,0.004422207992726508
346441.844457,4070223.131492,0.0066252247560141435
346441.988449,4070223.270715,0.008823303403527135
346442.132442,4070223.409939,0.011016303869732494
346442.276434,4070223.549162,0.01320336100311047
346442.420426,4070223.688385,0.015384692312705601
346442.564419,4070223.827608,0.017559796734272798
346442.708411,4070223.966831,0.019729257228158777
346442.852404,4070224.106054,0.021892575761092853
346443.003625,4070224.239901,0.019680598858685772
346443.154846,4070224.373748,0.01747327469751999
346443.306068,4070224.507596,0.015270931006906626
346443.457289,4070224.641443,0.013073361303258469
346443.608511,4070224.77529,0.010880709443650733
346443.759732,4070224.909137,0.008693478358339059
346443.910953,4070225.042984,0.006511632871885866
346444.062175,4070225.176832,0.004335680723515515
346444.213396,4070225.310679,0.002164845530595017
346444.364618,4070225.444526,0.0
346444.515839,4070225.578373,0.0
346444.66706,4070225.71222,0.0
346444.818282,4070225.846068,0.0
346444.969503,4070225.979915,0.0
346445.120725,4070226.113762,0.0
346445.271946,4070226.247609,0.0
346445.423167,4070226.381456,0.0
346445.574389,4070226.515303,0.0
346445.72561,4070226.649151,0.0
346445.876832,4070226.782998,0.0
346446.028053,4070226.916845,0.0
346446.179274,4070227.050692,0.0
346446.330496,4070227.184539,0.0
346446.481717,4070227.318387,0.0
346446.632939,4070227.452234,0.0
346446.78416,4070227.586081,0.0
346446.935382,4070227.719928,0.0017601641736729146
346447.086603,4070227.853775,0.003499933031469363
346447.237824,4070227.987623,0.005219993652740136
346447.389046,4070228.12147,0.006921028264691274
346447.540267,4070228.255317,0.008602386717542227
346447.691489,4070228.389164,0.01026505830179999
346447.84271,4070228.523011,0.01190809523538347
346447.993931,4070228.656858,0.013532823798780104
346448.145153,4070228.790706,0.009522912028088412
346448.296374,4070228.924553,0.005623999051979761
346448.448528,4070229.068865,0.0014991752056948376
346448.600681,4070229.213176,0.008478831441199982
346448.752835,4070229.357488,0.01531549494531166
346448.904988,4070229.5018,0.022010115348338733
346449.057142,4070229.646112,0.028562109613905654
346449.209295,4070229.790424,0.04510728585206078
346449.361449,4070229.934736,0.061133613805173424
346449.513602,4070230.079048,0.07660125193384913
346449.690776,4070230.213793,0.08942524504347492
346449.86795,4070230.348539,0.10202439152395752
346450.045124,4070230.483285,0.11300549774210267
346450.222297,4070230.618031,0.1273709124513529
346450.399471,4070230.752777,0.141035016956251
346450.576645,4070230.887523,0.15391110893284324
346450.753819,4070231.022269,0.16835027223258042
346450.963954,4070231.122072,0.16577314011481473
346451.174089,4070231.221874,0.16334346864581423
346451.384224,4070231.321677,0.16263045119739977
346451.608638,4070231.387929,0.15367558804074916
346451.833051,4070231.454182,0.14860195990061517
346452.057465,4070231.520434,0.1433171682197763
346452.296489,4070231.571627,0.13435464973418074
346452.535513,4070231.622819,0.12546880958809578
346452.774538,4070231.674012,0.11787797941875831
346452.998419,4070231.710679,0.10690789156012784
346453.222301,4070231.747347,0.10411631111366385
346453.446183,4070231.784014,0.10581850013563872
346453.696709,4070231.812804,0.10405294776445395
346453.947236,4070231.841594,0.10935591021275619
346454.20629,4070231.848035,0.1161464234277601
346454.465344,4070231.854476,0.12411645359958892
346454.741951,4070231.843954,0.13069410054178507
346455.018557,4070231.833433,0.13876864965134647
346455.223723,4070231.822346,0.14485805912243013
346455.428888,4070231.811259,0.15255784871398073
346455.634053,4070231.800172,0.1651546494408719
346455.841729,4070231.763145,0.16656408779602203
346456.049404,4070231.726118,0.1725560091004724
346456.25708,4070231.689091,0.17638020063039364
346456.444617,4070231.608034,0.1689547388131259
346456.632155,4070231.526978,0.15978443669503842
346456.819693,4070231.445921,0.15535442194889681
346457.007231,4070231.364864,0.14934023848393904
346457.194769,4070231.283808,0.1436985550616994
346457.382307,4070231.202751,0.13790173375353648
346457.629742,4070231.059579,0.12209625050287211
346457.877178,4070230.916407,0.11308596686201211
346458.119751,4070230.751127,0.09785109887651851
346458.362325,4070230.585847,0.08426573911697012
346458.59141,4070230.41526,0.07638216025271673
346458.820495,4070230.244673,0.06933425154946848
346458.983657,4070230.109574,0.05931404587682246
346459.146818,4070229.974475,0.049925500077295064
346459.30998,4070229.839376,0.04063470457542276
346459.473142,4070229.704278,0.03145983591293815
346459.636304,4070229.569179,0.02322057383597217
346459.799466,4070229.43408,0.014295809626732756
346459.962628,4070229.298981,0.00848438111180786
346460.12579,4070229.163882,0.0021410530561153016
346460.288952,4070229.028783,0.0
346460.452114,4070228.893684,0.0013463640704202175
346460.615276,4070228.758585,0.0018588730673585949
346460.779435,4070228.618759,0.0037802194520294525
346460.943594,4070228.478934,0.005644698923834789
346461.107754,4070228.339109,0.005614172327496768
346461.279468,4070228.205622,0.009399403708972354
346461.451182,4070228.072135,0.013157823779116888
346461.622896,4070227.938648,0.016889440088687823
346461.79461,4070227.805161,0.020593640193791396
346462.018833,4070227.612466,0.02167965356864432
346462.243056,4070227.419771,0.023027643193268877
346462.412767,4070227.25765,0.019628943835880448
346462.582478,4070227.095529,0.016847146096163987
346462.752189,4070226.933409,0.01409171905880446
346462.917446,4070226.788385,0.017930080646750293
346463.082702,4070226.643361,0.019891392977592105
346463.247959,4070226.498337,0.0217753122202952
346463.413215,4070226.353313,0.02358255327676812
346463.578472,4070226.20829,0.025113869216060798
346463.731232,4070226.063491,0.025495287597987873
346463.883992,4070225.918691,0.025727474144713654
346464.036752,4070225.773892,0.02845343157531518
346464.189512,4070225.629093,0.031241182160674386
346464.342272,4070225.484294,0.03409206177822646
346464.504362,4070225.312137,0.029216796559449185
346464.666452,4070225.139981,0.024361897968512028
346464.828542,4070224.967824,0.019526643011809904
346464.990632,4070224.795667,0.014711701911315277
346465.13028,4070224.648884,0.010630585659232382
346465.269928,4070224.502101,0.00833729424338073
346465.409576,4070224.355318,0.006019147549292156
346465.549224,4070224.208535,0.0036755767144597907
346465.688872,4070224.061752,0.0013066366323488542
346465.82852,4070223.914969,0.001087764729169141
346465.968168,4070223.768186,0.0
346466.107816,4070223.621403,0.0
346466.247464,4070223.47462,0.0
346466.387112,4070223.327837,0.0
346466.52676,4070223.181054,0.0
346466.666408,4070223.034272,0.0
346466.806056,4070222.887489,0.0
346466.945704,4070222.740706,0.0
346467.085352,4070222.593923,0.0
346467.225,4070222.44714,0.0
346467.364648,4070222.300357,0.0
346467.504296,4070222.153574,0.0
346467.643944,4070222.006791,0.0
346467.783592,4070221.860008,0.0
346467.923239,4070221.713225,0.0
346468.062887,4070221.566442,0.0
346468.202535,4070221.419659,0.0
346468.342183,4070221.272876,0.0
346468.481831,4070221.126093,0.0
346468.621479,4070220.97931,0.0
346468.761127,4070220.832527,0.0
346468.900775,4070220.685744,0.0
346469.040423,4070220.538961,0.0
346469.180071,4070220.392178,0.0
346469.319719,4070220.245395,0.0
