x,y,curvature,mission_tag,mission_param
332198.166846,4128601.739404,0,DRIVING,2.6
332198.383816,4128601.649959,0.105884333129488,DRIVING,2.6
332198.610021,4128601.57883,0.122279585314975,DRIVING,2.6
332198.836227,4128601.507701,0.137328130157431,DRIVING,2.6
332199.062432,4128601.436572,0.160859226803752,DRIVING,2.6
332199.304153,4128601.402132,0.171427177678653,DRIVING,2.6
332199.545874,4128601.367692,0.182604346312233,DRIVING,2.6
332199.787595,4128601.333252,0.20525279000872,DRIVING,2.6
332200.03279,4128601.324643,0.219672540009089,DRIVING,2.6
332200.277984,4128601.316033,0.232963737001439,DRIVING,2.6
332200.523179,4128601.307423,0.252717660433746,DRIVING,2.6
332200.760397,4128601.343373,0.257664954863181,DRIVING,2.6
332200.997615,4128601.379323,0.268440787588513,DRIVING,2.6
332201.234833,4128601.415273,0.277490859574243,DRIVING,2.6
332201.458239,4128601.499599,0.276043750032738,DRIVING,2.6
332201.681644,4128601.583925,0.279887911718039,DRIVING,2.6
332201.90505,4128601.668252,0.28104749060257,DRIVING,2.6
332202.094106,4128601.808765,0.263399666262188,DRIVING,2.6
332202.283162,4128601.949279,0.253649144048121,DRIVING,2.6
332202.472217,4128602.089793,0.242569304852766,DRIVING,2.6
332202.653297,4128602.274866,0.219067019100063,DRIVING,2.6
332202.834376,4128602.459939,0.205485381279231,DRIVING,2.6
332202.997948,4128602.656463,0.185716082472926,DRIVING,2.6
332203.161519,4128602.852987,0.166069483174747,DRIVING,2.6
332203.303261,4128603.066597,0.146338460841992,DRIVING,2.6
332203.445002,4128603.280208,0.126691392866155,DRIVING,2.6
332203.591066,4128603.488182,0.109796796018906,DRIVING,2.6
332203.737129,4128603.696157,0.104479620393377,DRIVING,2.6
332203.85379,4128603.91212,0,DRIVING,2.6
332203.97045,4128604.128082,0,DRIVING,2.6
332204.087111,4128604.344045,0,DRIVING,2.6
332204.180901,4128604.535624,0,DRIVING,2.6
332204.274691,4128604.727202,0,DRIVING,2.6
332204.36848,4128604.91878,0,DRIVING,2.6
332204.46227,4128605.110358,0,DRIVING,2.6
332204.55606,4128605.301936,0,DRIVING,2.6
332204.649849,4128605.493514,0,DRIVING,2.6
332204.743639,4128605.685093,0,DRIVING,2.6
332204.837429,4128605.876671,0,DRIVING,2.6
332204.931219,4128606.068249,0,DRIVING,2.6
332205.025008,4128606.259827,0,DRIVING,2.6
332205.118798,4128606.451405,0,DRIVING,2.6
332205.212588,4128606.642983,0,DRIVING,2.6
332205.306377,4128606.834562,0,DRIVING,2.6
332205.400167,4128607.02614,0,DRIVING,2.6
332205.510918,4128607.242221,0,DRIVING,2.6
332205.621669,4128607.458302,0,DRIVING,2.6
332205.732419,4128607.674384,0,DRIVING,2.6
332205.837334,4128607.894282,0,DRIVING,2.6
332205.942248,4128608.11418,0,DRIVING,2.6
332206.047163,4128608.334078,0,DRIVING,2.6
332206.169438,4128608.535129,0,DRIVING,2.6
332206.291712,4128608.736179,0,DRIVING,2.6
332206.413987,4128608.93723,0,DRIVING,2.6
332206.527545,4128609.145855,0,DRIVING,2.6
332206.641102,4128609.35448,0.119896214585455,DRIVING,2.6
332206.75466,4128609.563105,0.147873639779869,DRIVING,2.6
332206.89422,4128609.74161,0.161962450293458,DRIVING,2.6
332207.033781,4128609.920115,0.174210917727774,DRIVING,2.6
332207.173341,4128610.098619,0.197308246240829,DRIVING,2.6
332207.324574,4128610.26949,0.214783119306154,DRIVING,2.6
332207.475806,4128610.440361,0.235001502648071,DRIVING,2.6
332207.627039,4128610.611232,0.258655199918628,DRIVING,2.6
332207.833602,4128610.740296,0.261280860067074,DRIVING,2.6
332208.040166,4128610.869359,0.26110536503679,DRIVING,2.6
332208.24673,4128610.998422,0.263606788639711,DRIVING,2.6
332208.470357,4128611.093844,0.253988096005566,DRIVING,2.6
332208.693985,4128611.189266,0.254569899539792,DRIVING,2.6
332208.917612,4128611.284688,0.254444149353966,DRIVING,2.6
332209.163695,4128611.320461,0.235553609996061,DRIVING,2.6
332209.409778,4128611.356233,0.225394751314628,DRIVING,2.6
332209.655861,4128611.392006,0.215519687924292,DRIVING,2.6
332209.898396,4128611.39825,0.197105021822334,DRIVING,2.6
332210.140931,4128611.404493,0.190194395902311,DRIVING,2.6
332210.383467,4128611.410737,0.183242830508758,DRIVING,2.6
332210.640333,4128611.394494,0.17236170458212,DRIVING,2.6
332210.897199,4128611.378251,0.168765890224146,DRIVING,2.6
332211.141801,4128611.340054,0.15744155840574,DRIVING,2.6
332211.386403,4128611.301857,0.14633427337201,DRIVING,2.6
332211.631005,4128611.263659,0.146822635950981,DRIVING,2.6
