x,y,curvature,mission_tag,mission_param
346494.229256,4070147.803008,0,DRIVING,1.94
346494.083522,4070147.664424,0,DRIVING,1.94
346493.937787,4070147.52584,0,DRIVING,1.94
346493.792053,4070147.387257,0,DRIVING,1.94
346493.646319,4070147.248673,0,DRIVING,1.94
346493.500584,4070147.110089,0,DRIVING,1.94
346493.35485,4070146.971505,0,DRIVING,1.94
346493.209115,4070146.832921,0,DRIVING,1.94
346493.063381,4070146.694337,0,DRIVING,1.94
346492.917647,4070146.555753,0,DRIVING,1.94
346492.771912,4070146.417169,0,DRIVING,1.94
346492.626178,4070146.278586,0,DRIVING,1.94
346492.480443,4070146.140002,0,DRIVING,1.94
346492.334709,4070146.001418,0,DRIVING,1.94
346492.188975,4070145.862834,0,DRIVING,1.94
346492.04324,4070145.72425,0,DRIVING,1.94
346491.897506,4070145.585666,0,DRIVING,1.94
346491.751771,4070145.447082,0,DRIVING,1.94
346491.606037,4070145.308498,0,DRIVING,1.94
346491.460303,4070145.169914,0,DRIVING,1.94
346491.314568,4070145.031331,0,DRIVING,1.94
346491.168834,4070144.892747,0,DRIVING,1.94
346491.0231,4070144.754163,0,DRIVING,1.94
346490.877365,4070144.615579,0,DRIVING,1.94
346490.731631,4070144.476995,0,DRIVING,1.94
346490.585896,4070144.338411,0,DRIVING,1.94
346490.440162,4070144.199827,0,DRIVING,1.94
346490.294428,4070144.061243,0,DRIVING,1.94
346490.148693,4070143.922659,0,DRIVING,1.94
346490.002959,4070143.784076,0,DRIVING,1.94
346489.857224,4070143.645492,0,DRIVING,1.94
346489.71149,4070143.506908,0,DRIVING,1.94
346489.565756,4070143.368324,0,DRIVING,1.94
346489.420021,4070143.22974,0,DRIVING,1.94
346489.274287,4070143.091156,0,DRIVING,1.94
346489.128552,4070142.952572,0,DRIVING,1.94
346488.982818,4070142.813988,0,DRIVING,1.94
346488.837084,4070142.675405,0,DRIVING,1.94
346488.690844,4070142.532751,0,DRIVING,1.94
346488.544605,4070142.390098,0,DRIVING,1.94
346488.398365,4070142.247445,0,DRIVING,1.94
346488.252126,4070142.104792,0,DRIVING,1.94
346488.105886,4070141.962138,0,DRIVING,1.94
346487.959647,4070141.819485,0,DRIVING,1.94
346487.813407,4070141.676832,0,DRIVING,1.94
346487.667168,4070141.534179,0,DRIVING,1.94
346487.520928,4070141.391525,0,DRIVING,1.94
346487.374689,4070141.248872,0,DRIVING,1.94
346487.228449,4070141.106219,0,DRIVING,1.94
346487.08221,4070140.963566,0,DRIVING,1.94
346486.93597,4070140.820912,0,DRIVING,1.94
346486.789731,4070140.678259,0,DRIVING,1.94
346486.643491,4070140.535606,0,DRIVING,1.94
346486.497252,4070140.392953,0,DRIVING,1.94
346486.351012,4070140.250299,0,DRIVING,1.94
346486.204773,4070140.107646,0,DRIVING,1.94
346486.058533,4070139.964993,0,DRIVING,1.94
346485.912294,4070139.82234,0,DRIVING,1.94
346485.766055,4070139.679686,0,DRIVING,1.94
346485.619815,4070139.537033,0,DRIVING,1.94
346485.473576,4070139.39438,0,DRIVING,1.94
346485.327336,4070139.251727,0,DRIVING,1.94
346485.181097,4070139.109073,0,DRIVING,1.94
346485.034857,4070138.96642,0,DRIVING,1.94
346484.888618,4070138.823767,0,DRIVING,1.94
346484.742378,4070138.681114,0,DRIVING,1.94
346484.596139,4070138.53846,0,DRIVING,1.94
346484.449899,4070138.395807,0,DRIVING,1.94
346484.30366,4070138.253154,0,DRIVING,1.94
346484.15742,4070138.110501,0,DRIVING,1.94
346484.011181,4070137.967847,0,DRIVING,1.94
346483.856712,4070137.818952,0,DRIVING,1.94
346483.702243,4070137.670057,0,DRIVING,1.94
346483.547774,4070137.521162,0,DRIVING,1.94
346483.393438,4070137.379664,0,DRIVING,1.94
346483.239101,4070137.238165,0,DRIVING,1.94
346483.084765,4070137.096666,0,DRIVING,1.94
346482.84037,4070136.912394,0,DRIVING,1.94
346482.533692,4070136.74034,0,DRIVING,1.94
346482.338631,4070136.651363,0,DRIVING,1.94
346482.143571,4070136.562387,0,DRIVING,1.94
346481.94851,4070136.47341,0,DRIVING,1.94
346481.750806,4070136.402978,0,DRIVING,1.94
346481.553102,4070136.332545,0,DRIVING,1.94
346481.355398,4070136.262112,0,DRIVING,1.94
346481.161069,4070136.213815,0,DRIVING,1.94
346480.966739,4070136.165517,0,DRIVING,1.94
346480.772409,4070136.11722,0,DRIVING,1.94
346480.481014,4070136.050321,0,DRIVING,1.94
346480.18962,4070135.983422,0,DRIVING,1.94
